Time,Image,CommandLine,ParentImage,Risk
2026-03-02T07:21:39.7526805Z,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\kotra\AppData\Local\Packages\5319275A.51895FA4EA97F_cv1g1gvanyjgm\LocalCache\EBWebView"" --webview-exe-name=WhatsApp.Root.exe --webview-exe-version=1.0.0 --embedded-browser-webview=1 --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=130 --js-flags=""--expose-gc --ms-user-locale=en_IN"" --time-ticks-at-unix-epoch=-1771939141036724 --launch-time-ticks=496964421082 --ssd-no-pressure-read-main-dll --metrics-shmem-handle=3848,i,9850419302031108913,16038287583542390123,2097152 --field-trial-handle=1972,i,9163335763749132457,13752926731020875808,262144 --variations-seed-version --trace-process-track-uuid=3190709108127311864 --mojo-platform-channel-handle=4440 /pfhostedapp:c50ef98e1cb7ee21ac56aca7a17dbd7d5683f0ed /prefetch:1",C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,Low
2026-03-02T07:18:08.0395827Z,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\kotra\AppData\Local\Packages\5319275A.51895FA4EA97F_cv1g1gvanyjgm\LocalCache\EBWebView"" --webview-exe-name=WhatsApp.Root.exe --webview-exe-version=1.0.0 --embedded-browser-webview=1 --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=129 --js-flags=""--expose-gc --ms-user-locale=en_IN"" --time-ticks-at-unix-epoch=-1771939141036724 --launch-time-ticks=496752734841 --ssd-no-pressure-read-main-dll --metrics-shmem-handle=5332,i,8146209706745421026,7638983300786413436,2097152 --field-trial-handle=1972,i,9163335763749132457,13752926731020875808,262144 --variations-seed-version --trace-process-track-uuid=3190709107190270015 --mojo-platform-channel-handle=5472 /pfhostedapp:c50ef98e1cb7ee21ac56aca7a17dbd7d5683f0ed /prefetch:1",C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,Low
2026-03-02T07:15:08.5884615Z,C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,"""C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe"" --crash-handler --system ""--database=C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=147.0.7683.0 ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater.log"" ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater_history.jsonl"" --initial-client-data=0x298,0x29c,0x2a0,0x294,0x2a4,0x7ff668a00274,0x7ff668a00280,0x7ff668a00290",C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,Low
2026-03-02T07:15:08.5609930Z,C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,"""C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe"" --system --windows-service --service=update",C:\Windows\System32\services.exe,Low
2026-03-02T07:15:08.4886115Z,C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,"""C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe"" --crash-handler --system ""--database=C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=147.0.7683.0 ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater.log"" ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater_history.jsonl"" --initial-client-data=0xac,0xa8,0x294,0x234,0x298,0x7ff668a00274,0x7ff668a00280,0x7ff668a00290",C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,Low
2026-03-02T07:15:08.4614237Z,C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,"""C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe"" --system --windows-service --service=update-internal",C:\Windows\System32\services.exe,Low
2026-03-02T07:15:08.3872842Z,C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,"""C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe"" --crash-handler --system ""--database=C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=147.0.7683.0 ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater.log"" ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater_history.jsonl"" --initial-client-data=0x290,0x294,0x298,0x28c,0x29c,0x7ff668a00274,0x7ff668a00280,0x7ff668a00290",C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,Low
2026-03-02T07:15:08.3543719Z,C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,"""C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe"" --wake --system",C:\Windows\System32\svchost.exe,Low
2026-03-02T07:14:35.9658750Z,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\kotra\AppData\Local\Packages\5319275A.51895FA4EA97F_cv1g1gvanyjgm\LocalCache\EBWebView"" --webview-exe-name=WhatsApp.Root.exe --webview-exe-version=1.0.0 --embedded-browser-webview=1 --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=128 --js-flags=""--expose-gc --ms-user-locale=en_IN"" --time-ticks-at-unix-epoch=-1771939141036724 --launch-time-ticks=496540625974 --ssd-no-pressure-read-main-dll --metrics-shmem-handle=5224,i,16031097030138603542,1864514144912030847,2097152 --field-trial-handle=1972,i,9163335763749132457,13752926731020875808,262144 --variations-seed-version --trace-process-track-uuid=3190709106253228166 --mojo-platform-channel-handle=4440 /pfhostedapp:c50ef98e1cb7ee21ac56aca7a17dbd7d5683f0ed /prefetch:1",C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,Low
2026-03-02T07:14:10.5170740Z,C:\Program Files\Microsoft OneDrive\26.022.0203.0006\OneDrive.Sync.Service.exe,/silentConfig,C:\Program Files\Microsoft OneDrive\OneDriveStandaloneUpdater.exe,Low
2026-03-02T07:14:04.6072000Z,C:\Program Files\Microsoft OneDrive\OneDriveStandaloneUpdater.exe,"""C:\Program Files\Microsoft OneDrive\OneDriveStandaloneUpdater.exe""",C:\Windows\System32\svchost.exe,Low
2026-03-02T07:12:08.4193157Z,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\kotra\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView"" --webview-exe-name=WhatsApp.Root.exe --webview-exe-version=1.0.0 --embedded-browser-webview=1 --extension-process --renderer-sub-type=extension --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=128 --js-flags=""--expose-gc --ms-user-locale=en_IN"" --time-ticks-at-unix-epoch=-1771939141036725 --launch-time-ticks=496393119178 --skip-read-main-dll --metrics-shmem-handle=7064,i,4553760854471136356,15332227933522388866,2097152 --field-trial-handle=1996,i,15389471466876360063,9682144001044067063,262144 --variations-seed-version --trace-process-track-uuid=3190709106253228166 --mojo-platform-channel-handle=6772 /pfhostedapp:7b58836e2c8076d80f42e77e843b25a42007b878 /prefetch:9",C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,Low
2026-03-02T07:12:08.3784641Z,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\kotra\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView"" --webview-exe-name=WhatsApp.Root.exe --webview-exe-version=1.0.0 --embedded-browser-webview=1 --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=127 --js-flags=""--expose-gc --ms-user-locale=en_IN"" --time-ticks-at-unix-epoch=-1771939141036725 --launch-time-ticks=496393075003 --ssd-no-pressure-read-main-dll --metrics-shmem-handle=1800,i,14661649844648043227,13987056573546871953,2097152 --field-trial-handle=1996,i,15389471466876360063,9682144001044067063,262144 --variations-seed-version --trace-process-track-uuid=3190709105316186317 --mojo-platform-channel-handle=5508 /pfhostedapp:7b58836e2c8076d80f42e77e843b25a42007b878 /prefetch:1",C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,Low
2026-03-02T07:12:02.3749161Z,C:\Windows\System32\mmc.exe,"""C:\WINDOWS\system32\mmc.exe"" ""C:\WINDOWS\system32\eventvwr.msc"" /s",C:\Windows\explorer.exe,Low
2026-03-02T07:12:02.1745191Z,C:\Windows\System32\consent.exe,consent.exe 8992 562 00000145A081F5B0,C:\Windows\System32\svchost.exe,Low
2026-03-02T07:12:01.9381953Z,C:\Windows\System32\mmc.exe,"""C:\WINDOWS\system32\mmc.exe"" ""C:\WINDOWS\system32\eventvwr.msc"" /s",C:\Windows\explorer.exe,Low
2026-03-02T07:11:37.0539922Z,C:\Windows\System32\taskhostw.exe,taskhostw.exe -flow showtoast -checkup recoverability,C:\Windows\System32\svchost.exe,Low
2026-03-02T07:11:23.4985778Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\System32\svchost.exe -k smphost,C:\Windows\System32\services.exe,Low
2026-03-02T07:11:16.9893796Z,C:\Windows\System32\SecurityHealth\10.0.29510.1001-0\SecurityHealthHost.exe,\\?\C:\Windows\System32\SecurityHealth\10.0.29510.1001-0\SecurityHealthHost.exe {08728914-3F57-4D52-9E31-49DAECA5A80A} -Embedding,C:\Windows\System32\svchost.exe,Low
2026-03-02T07:11:16.6019924Z,C:\Windows\System32\smartscreen.exe,C:\Windows\System32\smartscreen.exe -Embedding,C:\Windows\System32\svchost.exe,Low
2026-03-02T07:11:11.7510218Z,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\kotra\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView"" --webview-exe-name=WhatsApp.Root.exe --webview-exe-version=1.0.0 --embedded-browser-webview=1 --extension-process --renderer-sub-type=extension --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=126 --js-flags=""--expose-gc --ms-user-locale=en_IN"" --time-ticks-at-unix-epoch=-1771939141036725 --launch-time-ticks=496336449089 --skip-read-main-dll --metrics-shmem-handle=5404,i,22344295071845062,10792119337883822239,2097152 --field-trial-handle=1996,i,15389471466876360063,9682144001044067063,262144 --variations-seed-version --trace-process-track-uuid=3190709104379144468 --mojo-platform-channel-handle=6488 /pfhostedapp:7b58836e2c8076d80f42e77e843b25a42007b878 /prefetch:9",C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,Low
2026-03-02T07:11:09.0483216Z,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\kotra\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView"" --webview-exe-name=WhatsApp.Root.exe --webview-exe-version=1.0.0 --embedded-browser-webview=1 --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=125 --js-flags=""--expose-gc --ms-user-locale=en_IN"" --time-ticks-at-unix-epoch=-1771939141036725 --launch-time-ticks=496333743558 --ssd-no-pressure-read-main-dll --metrics-shmem-handle=5184,i,17080073268175273209,8561278446795224255,2097152 --field-trial-handle=1996,i,15389471466876360063,9682144001044067063,262144 --variations-seed-version --trace-process-track-uuid=3190709103442102619 --mojo-platform-channel-handle=7160 /pfhostedapp:7b58836e2c8076d80f42e77e843b25a42007b878 /prefetch:1",C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,Low
2026-03-02T07:11:06.4583139Z,C:\Windows\System32\ctfmon.exe,/QuitInfo:00000000000002B4;0000000000000394;,C:\Windows\System32\svchost.exe,Low
2026-03-02T07:11:06.3733529Z,C:\Program Files (x86)\Steam\bin\cef\cef.win64\steamwebhelper.exe,"""C:\Program Files (x86)\Steam\bin\cef\cef.win64\steamwebhelper.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-GB --service-sandbox-type=service --enable-chrome-runtime --user-data-dir=""C:\Users\kotra\AppData\Local\Steam\htmlcache"" --user-agent-product=""Valve Steam Client"" --buildid=1769025840 --steamid=0 --valve-initial-threadpool-size=6 --field-trial-handle=5780,i,4606463429249785834,18419310753110368912,262144 --enable-features=PlatformHEVCDecoderSupport --disable-features=BlockPromptsIfIgnoredOften,DcheckIsFatal,SpareRendererForSitePerProcess,ValveFFmpegAllowLowDelayHEVC,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --enable-logging=handle --log-file=5296 --mojo-platform-channel-handle=5860 /prefetch:14",C:\Program Files (x86)\Steam\bin\cef\cef.win64\steamwebhelper.exe,Low
2026-03-02T07:11:04.1048448Z,C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,"""C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe"" --crash-handler --system ""--database=C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=147.0.7683.0 ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater.log"" ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater_history.jsonl"" --initial-client-data=0x28c,0x290,0x294,0x288,0x298,0x7ff668a00274,0x7ff668a00280,0x7ff668a00290",C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,Low
2026-03-02T07:11:04.0460241Z,C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,"""C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe"" --system --windows-service --service=update",C:\Windows\System32\services.exe,Low
2026-03-02T07:11:03.9472038Z,C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,"""C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe"" --crash-handler --system ""--database=C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=147.0.7683.0 ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater.log"" ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater_history.jsonl"" --initial-client-data=0x294,0x298,0x29c,0x290,0x2a0,0x7ff668a00274,0x7ff668a00280,0x7ff668a00290",C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,Low
2026-03-02T07:11:03.9069934Z,C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,"""C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe"" --system --windows-service --service=update-internal",C:\Windows\System32\services.exe,Low
2026-03-02T07:11:03.8529583Z,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\kotra\AppData\Local\Packages\5319275A.51895FA4EA97F_cv1g1gvanyjgm\LocalCache\EBWebView"" --webview-exe-name=WhatsApp.Root.exe --webview-exe-version=1.0.0 --embedded-browser-webview=1 --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=127 --js-flags=""--expose-gc --ms-user-locale=en_IN"" --time-ticks-at-unix-epoch=-1771939141036724 --launch-time-ticks=496328556037 --ssd-no-pressure-read-main-dll --metrics-shmem-handle=6528,i,12433906508886395268,5037829273069235854,2097152 --field-trial-handle=1972,i,9163335763749132457,13752926731020875808,262144 --variations-seed-version --trace-process-track-uuid=3190709105316186317 --mojo-platform-channel-handle=7088 /pfhostedapp:c50ef98e1cb7ee21ac56aca7a17dbd7d5683f0ed /prefetch:1",C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,Low
2026-03-02T07:11:03.7997619Z,C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,"""C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe"" --crash-handler --system ""--database=C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=147.0.7683.0 ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater.log"" ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater_history.jsonl"" --initial-client-data=0x294,0x298,0x29c,0x290,0x2a0,0x7ff668a00274,0x7ff668a00280,0x7ff668a00290",C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,Low
2026-03-02T07:11:03.4416243Z,C:\Windows\System32\taskhostw.exe,"taskhostw.exe ""C:\Windows\System32\drivers\Intel\ICPS\RNIdleTask.exe""",C:\Windows\System32\svchost.exe,Low
2026-03-02T07:11:03.1656983Z,C:\Windows\System32\wermgr.exe,"""C:\WINDOWS\system32\wermgr.exe"" -upload",C:\Windows\System32\svchost.exe,Low
2026-03-02T07:11:03.1347008Z,C:\Windows\System32\taskhostw.exe,taskhostw.exe,C:\Windows\System32\svchost.exe,Low
2026-03-02T07:11:03.1232332Z,C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,"""C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe"" --wake --system",C:\Windows\System32\svchost.exe,Low
2026-03-02T07:11:03.0450447Z,C:\Users\kotra\AppData\Roaming\Zoom\bin\Zoom.exe,"""C:\Users\kotra\AppData\Roaming\Zoom\bin\Zoom.exe"" --action=UpdateSchedule",C:\Windows\System32\svchost.exe,Medium
2026-03-02T07:11:02.9908182Z,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\kotra\AppData\Local\Packages\5319275A.51895FA4EA97F_cv1g1gvanyjgm\LocalCache\EBWebView"" --webview-exe-name=WhatsApp.Root.exe --webview-exe-version=1.0.0 --embedded-browser-webview=1 --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=126 --js-flags=""--expose-gc --ms-user-locale=en_IN"" --time-ticks-at-unix-epoch=-1771939141036724 --launch-time-ticks=495714768822 --ssd-no-pressure-read-main-dll --metrics-shmem-handle=6936,i,2620555471545299476,12662686938544056875,2097152 --field-trial-handle=1972,i,9163335763749132457,13752926731020875808,262144 --variations-seed-version --trace-process-track-uuid=3190709104379144468 --mojo-platform-channel-handle=4348 /pfhostedapp:c50ef98e1cb7ee21ac56aca7a17dbd7d5683f0ed /prefetch:1",C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,Low
2026-03-02T07:11:02.9146229Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\System32\svchost.exe -k CameraMonitor,C:\Windows\System32\services.exe,Low
2026-03-02T07:00:54.2706087Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k WbioSvcGroup -s WbioSrvc,C:\Windows\System32\services.exe,Low
2026-03-02T07:00:50.2133302Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\System32\svchost.exe -k CameraMonitor,C:\Windows\System32\services.exe,Low
2026-03-02T07:00:50.1995499Z,C:\Windows\System32\drivers\Intel\ICPS\RNIdleTask.exe,"""C:\Windows\System32\drivers\Intel\ICPS\RNIdleTask.exe""",C:\Windows\System32\svchost.exe,Low
2026-03-02T07:00:49.9565840Z,C:\Windows\UUS\Packages\Preview\amd64\MoUsoCoreWorker.exe,"""C:\WINDOWS\uus\packages\preview\AMD64\MoUsoCoreWorker.exe"" useprivatenamespaces",C:\Windows\System32\svchost.exe,Low
2026-03-02T07:00:49.8697501Z,C:\Windows\System32\LogonUI.exe,"""LogonUI.exe"" /flags:0x0 /state0:0xabc8c855 /state1:0x41c64e6d",C:\Windows\System32\winlogon.exe,Low
